asset_type,building_key,tier,band,band_alt,legal_kind,n,n_1,n_low,n_mid,n_high,n_top,max_floor,addr1,addr2,addr3,addr4,place
apartment,050801ca9f45f694579e44dbb7750a65b101768dc99d588b4c10a1399a311aaf,other_urban,le15,le20,dong,60,8,3,25,18,6,15.0,경상남도,김해시,부곡동,,부곡동
apartment,050928b5cf0f9c34e2e393f8132fad22673284b4a82812fd7fc05f482a191081,metro,ge26,ge31,dong,203,6,47,93,53,4,32.0,경기도,고양시,일산동구,식사동,식사동
apartment,050bcf7e6dd4b038dff5db685cbd8d4ded04bb7033d28ff5b88b21bf6ecf00c2,other_urban,le15,le20,dong,135,9,27,57,33,9,15.0,전남광주통합특별시,여수시,신월동,,신월동
apartment,050d4902d15c06b8898e19014021084cec6ed8b4dbb8ffcfc09d0a6248031279,metro,le15,le20,dong,62,15,0,22,16,9,5.0,경기도,평택시,이충동,,이충동
apartment,050fdb92d0d8ba2754bb009d02c56082970faf99a07c05245011666f9131de9b,metro,ge26,m21_30,dong,219,7,72,102,35,3,27.0,서울특별시,구로구,신도림동,,신도림동
apartment,051f4669e7fa038b96cc5fd6a0abc48d9409b2dea8b0f0336b7799a5d1b66bbf,metro,le15,le20,dong,95,6,18,42,19,10,15.0,경기도,안산시,단원구,고잔동,고잔동
apartment,051ff1b1bb7633bf39ad198b16dc0b9c38562231cb6eec81bd2b92d41c94f4d7,metro,m16_25,m21_30,dong,217,9,66,88,48,6,25.0,경기도,수원시,영통구,망포동,망포동
apartment,052887b33e75f4c4a3b4bb8801405ca62554467d52c0f4166508d4daf8199900,other_urban,le15,le20,dong,79,7,12,34,21,5,15.0,경상남도,김해시,삼계동,,삼계동
apartment,052ef9b702c73480e99dcb453a308ef17bdc2b2e6e1dc9b410365c4cbc246157,metro,le15,le20,eup,233,8,44,101,68,12,15.0,경기도,화성시,만세구,향남읍,향남읍
apartment,052fd47dc387ab5cdd0053c0f54960fbc852c867d57ca15e77ac2df93935ff0e,metro,m16_25,le20,dong,307,10,73,124,85,15,20.0,경기도,화성시,동탄구,여울동,여울동
apartment,05300ffbd76260c7525248c3bed9314a984f652e68215e8c13867fd16b0bc288,metro,m16_25,le20,dong,203,7,41,87,58,10,20.0,경기도,평택시,고덕동,,고덕동
apartment,054208b38f9eca63c45269e87b53a16065d091c4345c0201c2140d3e9d1b9c36,other_urban,m16_25,le20,dong,97,6,31,54,3,3,20.0,강원특별자치도,원주시,단구동,,단구동
apartment,056e1ebd2781cc04c80e8db5e72c15f71b7c531c8d95dd2c357e2abe8bea042e,other_urban,ge26,ge31,dong,490,8,131,206,128,17,35.0,경상북도,경산시,중산동,,중산동
apartment,057110738a24752ec9cdb318dda370a2934744aa234c515e8c8f9c6c8b1422fb,metro,le15,le20,dong,72,17,0,29,14,12,5.0,경기도,안산시,단원구,선부동,선부동
apartment,05721a3b4ca9800f07ab33acf45ff63eb921e166100f003ee5516a5f75615979,other_urban,le15,le20,dong,129,13,8,50,40,18,9.0,전남광주통합특별시,목포시,연산동,,연산동
apartment,05779c0798fc13eb40934ae5f98c374ae7060e0df5dc750be189963376d889f2,other_urban,le15,le20,dong,345,19,53,149,97,27,15.0,전북특별자치도,전주시,덕진구,인후동1가,인후동1가
apartment,057f6347ee814262acf8714d45f1a88ca23ebdc0095124f3d202437684a12728,metro_city,m16_25,m21_30,dong,291,7,77,132,72,3,21.0,대전광역시,유성구,지족동,,지족동
apartment,05804e70d9dd7717af86b61cd8a862d8587a2dda62b4e0f8057f1281b9865653,other_urban,m16_25,le20,dong,428,13,87,194,109,25,20.0,강원특별자치도,속초시,조양동,,조양동
apartment,0593941ba9fce7aa9db7a70f51219f86ad7ccffa2903ef695f6c413a52146fdf,metro,le15,le20,dong,141,16,29,59,30,7,10.0,경기도,시흥시,정왕동,,정왕동
apartment,059e6fc8c16fa95f0a8bf3f71a80334f9f9d09682a369ff15dd1d04979a2997d,nonurban,le15,le20,myeon,233,14,42,96,64,17,15.0,충청남도,아산시,음봉면,,음봉면
apartment,059ff0298330edd7945f0013bb03b58841186be6122ebbbe6541c2f4b56aff60,other_urban,m16_25,m21_30,dong,238,9,62,113,50,4,25.0,충청북도,청주시,흥덕구,송절동,송절동
apartment,05a144d9b4e35e98e2e5dfe4c057ee45efa40674d675bad4c3ce63b7aff132db,metro,m16_25,m21_30,dong,276,17,76,132,49,2,23.0,서울특별시,성북구,길음동,,길음동
apartment,05a74fa874f85fd4b512e8865f308effdbf0619a27d1b1c526398a26b18ea46c,metro,le15,le20,dong,112,5,30,46,24,7,15.0,서울특별시,송파구,거여동,,거여동
apartment,05b327c947b9dea49f91f75e36b38429a16c265b5398dfce1cd192a61c9f6934,metro_city,ge26,m21_30,dong,240,7,65,94,67,7,30.0,대구광역시,서구,내당동,,내당동
apartment,05be202b0937913768aae1aa3ff8eb445302ed70e82115b86fc975b4f13c9d5e,nonurban,le15,le20,eup,202,11,58,81,37,15,15.0,충청북도,증평군,증평읍,,증평읍
apartment,05c588229183f5737c0f488381754c48b54553c7e64291379d04c79436bb4734,metro_city,le15,le20,dong,171,7,26,84,38,16,15.0,대구광역시,북구,구암동,,구암동
apartment,05cbd533ead26998f4698a3bf1ad63ea3354cfd41690c8d5ea59ed335e732845,metro_city,m16_25,le20,dong,153,5,42,67,35,4,20.0,대전광역시,대덕구,송촌동,,송촌동
apartment,05d0c863d40b5f72fa1e50a48afd46d900402b7d3358b3910257252dcb550f1b,metro_city,m16_25,m21_30,dong,249,9,50,116,70,4,25.0,부산광역시,해운대구,좌동,,좌동
apartment,05fd2046e5bee093f23534dac943b9825ce856a43a05a5e690bdb322e620efb7,other_urban,le15,le20,dong,51,6,0,20,13,12,5.0,강원특별자치도,원주시,우산동,,우산동
apartment,060a85f708268ae7cc270c20cfab6f6af4151114b58a0ceab4b62234d1d7f5b9,other_urban,le15,le20,dong,205,10,41,88,50,16,15.0,경상북도,구미시,구평동,,구평동
apartment,0618fdc419e113296c87790d9f0d77070146a30bbc9127e00ab5bb518618ce9f,other_urban,ge26,m21_30,dong,186,9,59,85,32,1,27.0,경상남도,진주시,초전동,,초전동
apartment,0633f67f584152feab5cbf9ae0824ee1bfde152b330a3353e2837f5724b8da11,metro,le15,le20,dong,118,7,21,48,35,7,15.0,경기도,이천시,송정동,,송정동
apartment,064b9e7ceb3ea81c6ae3931e9491a3b1447ff812f41d5e10ae438a951998bf34,metro_city,le15,le20,dong,163,6,36,64,47,10,15.0,대전광역시,서구,둔산동,,둔산동
apartment,065f504aff9c0015b1687c8728c67a0e1884f57073f818840413d0c8d943b581,other_urban,m16_25,m21_30,dong,204,7,55,96,45,1,25.0,충청북도,청주시,서원구,분평동,분평동
apartment,0666c6d292962b8f9eb785f91f65543ebc84f98586b7364a7ce1c15ffdac2d3e,metro,le15,le20,dong,54,8,10,21,10,5,15.0,경기도,파주시,동패동,,동패동
apartment,0681413a10deddccbd53f94b156d4ee3a8aa789b88f19b1fe225cf24c34c242e,metro,le15,le20,dong,67,7,11,29,14,6,12.0,경기도,광주시,송정동,,송정동
apartment,068f49d57069e68afea59f0584c8605fe39bc0bc62c5f865b933cf6031f80c7b,metro,m16_25,m21_30,dong,139,6,40,69,21,3,23.0,서울특별시,마포구,아현동,,아현동
apartment,06acc698d016fc9f118c85b8ef0007da67e313e56ca75409e08369221af30352,other_urban,le15,le20,dong,64,8,7,33,15,1,12.0,충청북도,청주시,상당구,금천동,금천동
apartment,06c048fbd6394b5904b90726c82419ad200585c90d33523a432a7e69da924585,metro,le15,le20,dong,62,9,0,18,17,18,5.0,경기도,구리시,교문동,,교문동
apartment,06d1242475086c4658be2a2e2dae06afa32717ecbc48845bf51128b781c8455c,metro,m16_25,le20,dong,133,5,29,62,36,1,19.0,경기도,용인시,수지구,죽전동,죽전동
apartment,06e531e6ec34dbaeca915f83d4d2f151cbbb539375e865b31b9128c856ba4828,metro,m16_25,le20,dong,128,5,30,54,33,6,20.0,서울특별시,성북구,정릉동,,정릉동
apartment,06e5da3ca2422bb2c989aa722790dbfd1f80f4ea6b6a01565ebcf9e495326cf7,other_urban,le15,le20,dong,53,6,12,18,13,4,15.0,전남광주통합특별시,서구,금호동,,금호동
apartment,0702ece6341b2abbe7feebf4cc11f8ce30663de19dee8837a865e27afb2207d2,metro_city,ge26,ge31,dong,620,14,194,273,134,5,38.0,부산광역시,금정구,장전동,,장전동
apartment,072af2c9c86dc0359f3f356b2c1e06445affb269d1837c0442a0b42082db17d5,other_urban,le15,le20,dong,207,19,39,90,39,20,10.0,충청남도,서산시,동문동,,동문동
apartment,072ea4b52eb5147034542f6923b17aec720fcde61d90200fe039ca45a4058f35,other_urban,ge26,m21_30,dong,362,18,104,148,87,5,30.0,전남광주통합특별시,서구,화정동,,화정동
apartment,073b33cd6eddc0ea5a3b86284edca0d5782d7545cfe6adc320ae8877ace4e87c,other_urban,m16_25,m21_30,dong,486,9,128,256,83,10,25.0,경상남도,김해시,관동동,,관동동
apartment,074ab0b4d2dbf3602e49908ceb6e9d1aaae435a0ba954d9e095920a9d86a6d9a,other_urban,m16_25,le20,dong,72,5,10,36,18,3,18.0,전남광주통합특별시,순천시,연향동,,연향동
apartment,0763d0872536b5a512df6e7df5a218284dc0e56ff8ea2dbf1b75c944968af292,nonurban,le15,le20,eup,86,12,12,39,16,7,10.0,충청북도,보은군,보은읍,,보은읍
apartment,076bdbef02505857dd0926e67f53af8c291e13b9a6e6f5f4e23842e9170c54d5,metro,ge26,ge31,dong,210,6,52,97,53,2,38.0,경기도,안산시,단원구,원곡동,원곡동
apartment,076fe55078fb38123b39ca9df178568aad742edf46efeba27c0490d2d8eaf4a9,metro_city,m16_25,m21_30,dong,401,10,90,176,110,15,23.0,대전광역시,서구,관저동,,관저동
apartment,0781fe25a07928a7326fe9583d049e4d6763e34051c3e3842b21dc019ee79fe5,metro,le15,le20,dong,80,6,15,32,21,6,11.0,경기도,수원시,권선구,권선동,권선동
apartment,07820c54ba53377e1911b5fdffc8132e6a026d428849a40f37d2b564bdd61337,metro,m16_25,le20,dong,75,6,11,29,28,1,18.0,인천광역시,계양구,작전동,,작전동
apartment,07832038c0e1590a645e83e55405b1b3318aa504c8e249cdda9a0f9c371eaddb,metro,m16_25,le20,dong,136,9,44,60,19,4,18.0,경기도,화성시,동탄구,청계동,청계동
apartment,0791d6c43fb144a2b6620648cd7da7e351b83db91b2f9fa71b08ae037ba57fe2,other_urban,le15,le20,dong,232,15,46,88,68,15,15.0,충청남도,천안시,서북구,쌍용동,쌍용동
apartment,079c03132a576f9c5c4620057c89b135ad9e161f267bb94a0a9a60322d617bee,other_urban,le15,le20,dong,117,10,23,47,24,13,15.0,전북특별자치도,전주시,덕진구,인후동1가,인후동1가
apartment,079e8b1802c556248596695c3d0397806309385ab796acd96f84635e151df4e6,metro_city,le15,le20,dong,97,8,20,41,21,7,11.0,대구광역시,동구,효목동,,효목동
apartment,079f5a6cdfcd44a9eb54e093fffa1ad2c50c8e859125b1a3bacb8705ef7353e3,metro,le15,le20,dong,103,12,14,49,21,7,13.0,경기도,수원시,권선구,권선동,권선동
apartment,07a0b7a297801286e7e7b86bb1eaf867c3d64026867a7b84b3e2089459b29b71,metro,m16_25,le20,dong,97,6,28,43,15,5,20.0,인천광역시,남동구,만수동,,만수동
apartment,07b1fb7917ffcd7eb55fa2d92a996fad9e7f73af93aadbb5553245b4eaff50ba,other_urban,le15,le20,dong,80,13,0,34,15,18,5.0,충청북도,제천시,고암동,,고암동
apartment,07b466f467655d0975d528ec74b42310f0179c2a7898099514208ef77f01e4d9,nonurban,m16_25,le20,eup,79,5,11,36,17,10,18.0,강원특별자치도,정선군,정선읍,,정선읍
apartment,07becb5a55596418bbcda9d58793bfec8211c6f656a2644cde58e7b10b06368b,other_urban,m16_25,m21_30,dong,313,15,60,149,78,11,23.0,충청남도,천안시,서북구,두정동,두정동
apartment,07c706a0f86ee56ec4c5b7411880ff1f69cd85b81442177b19d03a9a025ca4c6,metro,m16_25,le20,dong,120,9,34,47,29,1,19.0,경기도,의왕시,오전동,,오전동
apartment,07cbaa9e44f00fcc9a2627a19bdb2bea02845aba4815321916bb14c7b32c7920,metro,m16_25,le20,dong,69,6,14,26,21,2,18.0,경기도,수원시,영통구,영통동,영통동
apartment,07cd8dc2edd288935256c7d1d23b1aaa2e4e7a7d1b9cba45141ee4928eff37a3,metro,m16_25,le20,dong,87,7,24,23,28,5,17.0,경기도,안성시,봉산동,,봉산동
apartment,07d76b1d5a5f98853d26fedb9ba0b53d2cc79c8de452785fa5d59ae20a6f9418,other_urban,le15,le20,dong,170,18,27,65,44,16,12.0,충청남도,논산시,내동,,내동
apartment,07dda34d2815983f7c9a076401fa8ba2fc0abaad2200c81332c6e89f30a1e442,other_urban,le15,le20,dong,144,7,31,66,34,6,15.0,전남광주통합특별시,순천시,조례동,,조례동
apartment,07e5a23586434998164036dd6c9c2adc85a12941fc216cc3933b6989a5f33872,metro,m16_25,le20,dong,142,5,35,63,35,4,20.0,경기도,화성시,만세구,새솔동,새솔동
apartment,07fde6e44792f8535d247fdfd7b708d65984c3530e5a8248e9f96427aaf1e454,metro,m16_25,le20,dong,56,6,11,19,18,2,17.0,경기도,평택시,비전동,,비전동
apartment,0801ecd14388498e68dc3eb08df5ee45f3f21f609ba7799a64077abc3cec3562,other_urban,le15,le20,dong,123,24,0,44,30,25,5.0,전북특별자치도,전주시,완산구,삼천동1가,삼천동1가
apartment,08053504c5642215b3b9b5134e2ea4137d78ef51dfb12bc54c1fdc808382d1b2,nonurban,le15,le20,eup,111,16,17,29,31,18,7.0,충청북도,음성군,금왕읍,,금왕읍
apartment,080eec320d093a6683d757495cbcd72ec364cb98962b697dfe56edbaa3089b6f,metro,le15,le20,dong,222,12,51,84,65,10,15.0,경기도,수원시,권선구,서둔동,서둔동
apartment,084535b97e9fb1acfb1eabe58934c9966016b96fd0c08502347ce3c698b85e02,metro_city,ge26,m21_30,dong,289,7,67,141,68,6,29.0,대구광역시,달서구,월성동,,월성동
apartment,08453844e8132d1e23b904f8b505565473490dc89db2af963621b92e8f1bcd26,metro,m16_25,m21_30,dong,78,5,23,34,14,2,22.0,서울특별시,성북구,정릉동,,정릉동
apartment,084792f958fc42f35f345681375879a8384122f4f94dc8db56883b955884b576,other_urban,le15,le20,dong,164,13,28,68,49,6,15.0,강원특별자치도,원주시,태장동,,태장동
apartment,08494ded7c3bca9eec605ccaad96fad9282a1eba88ecc1babc0dbf85ab9d3a4b,other_urban,m16_25,m21_30,dong,148,8,50,55,30,5,25.0,경상북도,김천시,율곡동,,율곡동
apartment,084a9420cc7fbdb573e9866f4819443b7a45df13ce3cf41c450f8132375246bd,metro_city,le15,le20,dong,71,5,14,32,17,3,15.0,대전광역시,동구,자양동,,자양동
apartment,08586c2089ac5ce5a46a6986d5acd6b4feaff4e8b20edce0f56478a60bb40d60,metro,le15,le20,dong,208,14,43,80,58,13,15.0,경기도,양주시,삼숭동,,삼숭동
apartment,08744f96b2f2f4c60807c8a6ea6ec511e9e7ce8e6d2fffc4801517417d5cd00b,metro,m16_25,m21_30,dong,146,5,26,80,34,1,22.0,서울특별시,성북구,정릉동,,정릉동
apartment,08782bfbe5fe5bff9c767334d00995715bd501d73d03b3153991fedaf2136106,nonurban,m16_25,m21_30,myeon,231,6,55,119,49,2,22.0,충청남도,아산시,둔포면,,둔포면
apartment,0879466fef369c9122774b8a058eae90e5f229281b09df8e9101d1236dd13c29,other_urban,m16_25,le20,dong,218,11,58,105,38,6,20.0,경상남도,김해시,대청동,,대청동
apartment,087e1d4d2a43af90da3a820f3f667997a065c6c2626ba52740bed7094b950962,nonurban,le15,le20,eup,382,36,72,159,79,36,12.0,충청남도,천안시,서북구,직산읍,직산읍
apartment,0886f8fb1737828970c6d1a986f5106066a62f0741e657eddf6e63cec275eae3,metro,m16_25,m21_30,dong,244,17,68,114,43,2,25.0,서울특별시,강북구,미아동,,미아동
apartment,088cb8d83394149b72531b8e02ff04edbf802a1c8edd7a53b4097b7720381fff,other_urban,le15,le20,dong,119,29,0,37,19,34,5.0,충청남도,보령시,동대동,,동대동
apartment,08a94f3840a40d7367dc26ae43ff45019ecb5506be3f7aae81181a16f3efc95c,nonurban,m16_25,le20,myeon,158,8,46,57,43,4,20.0,충청북도,음성군,맹동면,,맹동면
apartment,08af8082e8d27b3e4ea4ec82fef7f1d62401b5c141c0a8676f195af7013b4258,metro,le15,le20,dong,65,7,13,28,14,3,15.0,경기도,의왕시,포일동,,포일동
apartment,08b30bd53c5d0954acb8d8600d94a7c97f50a374da325e242a2e0f46eea4609c,metro,m16_25,le20,dong,99,5,29,40,20,5,17.0,서울특별시,동작구,상도동,,상도동
apartment,08b5bc149c4aef0c993df5e25ae6f29e803fb1c769bea7e3bb095a9be4c648ab,metro_city,m16_25,m21_30,dong,94,7,25,47,14,1,25.0,울산광역시,남구,달동,,달동
apartment,08bf784132b76602b729a0821ed3d64611605d627d4ed7d5e5294f3895ec4a21,nonurban,le15,le20,eup,113,12,20,39,32,10,15.0,강원특별자치도,영월군,영월읍,,영월읍
apartment,08c5660d99e5a577864f3025dddf17c4aac065655c07e287f82c2c3a681b75c2,other_urban,le15,le20,dong,216,17,42,94,49,14,15.0,충청남도,천안시,서북구,백석동,백석동
apartment,08d044551ee68ee248269d66d8a43b64f7d56f0af673f643b081378a4482ead9,metro,m16_25,le20,dong,190,8,57,74,46,5,19.0,인천광역시,부평구,산곡동,,산곡동
apartment,08e0f0832f0d1c51a22d51cebbbf0c0280c6c8b1bdf244eda18b9e4504dfdeaa,other_urban,m16_25,m21_30,dong,68,6,21,31,9,1,25.0,충청북도,청주시,상당구,용정동,용정동
apartment,08ee482c45c372f0681df1c2c935da8ef3812647bae3895b88c70208c86a8af4,other_urban,m16_25,le20,dong,158,14,40,77,24,3,19.0,전북특별자치도,전주시,완산구,삼천동1가,삼천동1가
apartment,08f1e1fed2f7229da174675e9909167235f661cd9bea47812577220e0df0db81,other_urban,le15,le20,dong,93,5,22,40,20,6,15.0,전남광주통합특별시,여수시,봉계동,,봉계동
apartment,08f506a86caee9b065c1b6cc6614e3c60420f55d51d7852cc712f72b2792f3e8,other_urban,ge26,m21_30,dong,273,6,87,118,60,2,27.0,경상남도,진주시,이현동,,이현동
apartment,08f7f3e6254417b5c962cbd9bf4a167227822c07c9a34dd4b44983ef31202522,metro,le15,le20,dong,298,19,60,120,77,22,15.0,경기도,수원시,권선구,구운동,구운동
apartment,091470e82a6f1e7a588f960c57696b8641248a416dd61a491ac0900b9a792a97,other_urban,m16_25,le20,dong,97,6,24,38,26,3,18.0,충청남도,천안시,서북구,성정동,성정동
apartment,091b543b6140561b37e77cd13951b700847f02fce8d2577c25b9bb80999211b1,other_urban,le15,le20,dong,140,13,24,58,37,8,12.0,제주특별자치도,서귀포시,강정동,,강정동
apartment,091ba9d9efbafd81d202210ecb1b1ad9fa28c3eee01e0301d98eebbf6cae8bd8,metro,le15,le20,dong,157,11,30,62,45,9,15.0,경기도,파주시,동패동,,동패동
apartment,093048212519ce9668608d30aa94071fe7c2221730ad6bdb92c7fdc8a62b12d0,other_urban,m16_25,le20,dong,93,8,26,45,13,1,20.0,전남광주통합특별시,남구,봉선동,,봉선동
apartment,093d338979764beedc68985c64f463978cb49ea39b28bd55feeedeb1f625312d,metro_city,le15,le20,dong,79,20,0,23,19,17,5.0,울산광역시,동구,서부동,,서부동
apartment,095c4ea46d4cf65ecc69a22cd38358fe7a9bd6a1fbd66863c7c895ef23df3d0a,other_urban,le15,le20,dong,192,22,23,89,47,11,15.0,강원특별자치도,춘천시,우두동,,우두동
apartment,0969fbe333c32b45b885894ebd5b5feea27cca73b00e9480e776f0149bffe3ec,metro,m16_25,m21_30,dong,274,10,50,132,77,5,22.0,서울특별시,용산구,이촌동,,이촌동
apartment,096cfabb556f0167f80a92d0b536daa89b5068b22af0f434f5dc1d927da5820d,nonurban,le15,le20,eup,131,11,30,43,39,8,15.0,경상남도,김해시,진영읍,,진영읍
apartment,0976530437c5d3218951352409dc69b737fa1a4fe979852763b903e9c6952f15,metro,m16_25,le20,dong,186,8,43,90,41,4,19.0,인천광역시,부평구,산곡동,,산곡동
apartment,09767b7a66cb0317e3de043c03e624cf74ec607488d7bc8674eedc556957a992,nonurban,m16_25,le20,eup,443,21,104,185,115,18,20.0,경상북도,칠곡군,석적읍,,석적읍
apartment,097880ec826050c8a4770fdae824e1968360f62674febf1adab7291159978396,metro,le15,le20,dong,252,10,52,106,71,13,15.0,서울특별시,노원구,중계동,,중계동
apartment,09832a661f959522a3b4513a314384c3b3f6a00a2f83bcace7653a4cd2a52101,metro,ge26,m21_30,dong,192,5,60,86,39,2,29.0,인천광역시,영종구,중산동,,중산동
apartment,099607cef4ef92f58869518414cc668a8a30b54f1852631413f4815aded9f13e,other_urban,le15,le20,dong,129,7,22,50,46,4,15.0,전북특별자치도,군산시,지곡동,,지곡동
apartment,0997b547f3a75d941c0428a0a52ba57f74e23c1f3c6205ca90ff24c4540a4d6f,other_urban,m16_25,le20,dong,71,5,22,24,19,1,17.0,충청남도,당진시,채운동,,채운동
apartment,099e6919cbb989bf77fb19c53e0e61bb4005388f2f3072e554a4fd54ffd3e4bf,metro_city,ge26,ge31,dong,137,5,59,47,25,1,34.0,대구광역시,서구,평리동,,평리동
apartment,09a4f960c7d9c3eda35192c4cc1f94bd3ecc115f9fae3d74c082c6740ae266b0,metro,m16_25,m21_30,dong,223,10,66,95,50,2,24.0,서울특별시,도봉구,창동,,창동
apartment,09a6bff80cbb0ba68009aa059ae1788c0fcdec1fc6b12a301675c94c9c9003c4,other_urban,le15,le20,dong,85,7,16,35,26,1,15.0,충청남도,보령시,동대동,,동대동
apartment,09affeed677a55b71423e6979e8e585f42dcca646e0f918c1df1146ce95bf22c,metro,le15,le20,dong,121,9,39,61,8,4,15.0,경기도,성남시,분당구,야탑동,야탑동
apartment,09b063f3c5e6a928f973f8fd850b204ca25d2e0aa53ed255c0b3f356e82ccf9d,metro,m16_25,le20,dong,174,12,29,70,54,9,19.0,경기도,군포시,당동,,당동
apartment,09b8a2eaab4daa3086446ed0c71c75be507fbe5491b8ce7377a6e9ea51ae2e36,metro,m16_25,le20,dong,311,17,75,134,80,5,18.0,경기도,동두천시,송내동,,송내동
apartment,09bb3d2149813df6501ba6491072af85909a23f95d3b1f1fcf1e205927ed7f44,metro_city,le15,le20,eup,125,8,25,60,23,9,15.0,부산광역시,기장군,정관읍,,정관읍
apartment,09dac4c64acc92a7aa7b231d7e2136b4ef2acddb01892498c36077787c640bff,metro_city,m16_25,m21_30,dong,81,6,22,31,21,1,22.0,부산광역시,해운대구,좌동,,좌동
apartment,09df1607d371d37b050c1397ac1b7af89a28b1991435fc03a35d1a7b3b9a1a4f,metro_city,le15,le20,dong,160,9,35,68,45,3,15.0,대구광역시,동구,신암동,,신암동
apartment,09ea3ff941eb59a70bc58165fac119df9397560a5b6edd3e160659aebef9adf1,other_urban,le15,le20,dong,64,8,12,23,17,4,15.0,경상남도,거제시,장평동,,장평동
apartment,09fbf23a7b45d92f1e3496929b976f818c45011dfe05820dfb8358bdfe07715b,metro,ge26,ge31,dong,205,14,57,90,43,1,36.0,경기도,수원시,영통구,하동,하동
apartment,0a040ad513b1804dfdb37d8917629ec6ec2041d4ac660a200887927355007b39,other_urban,le15,le20,dong,241,19,51,81,71,19,15.0,전북특별자치도,익산시,모현동1가,,모현동1가
apartment,0a056baf6bb73912753fee969b147a3ac064e780e779c3d68f7c2d0edafcdff6,metro,ge26,ge31,dong,375,12,132,163,67,1,34.0,경기도,광명시,철산동,,철산동
apartment,0a12d5c570ebd95e8cba3b580c491cbabbb37fafaf565f5a0ceb8d9a1f8ceb1c,metro,m16_25,m21_30,dong,98,5,18,54,18,3,25.0,서울특별시,노원구,중계동,,중계동
