sido_code,sido_name,sigungu_code,sigungu_name,land_category,region_type,n,area_p10,area_p50,area_p75,area_p90,p90_p50,n_ge_300,n_ge_500,n_ge_1000,n_ge_3000,n_ge_5000,n_dongs,dong_n_median,eligible,gate_reasons,n_tier,b_preview
51,강원특별자치도,51230,삼척시,대,urban_rural,413,30.2,222.0,350.0,520.6,2.345,141,46,5,0,0,27,5.0,False,['p90_p50<2.5'],better,B_skip
51,강원특별자치도,51230,삼척시,전,urban_rural,1568,150.7,862.65,1954.0,3682.0,4.2682,1234,1042,718,219,90,29,12.0,True,[],better,B_ok
51,강원특별자치도,51720,홍천군,답,gun,3183,137.2,1061.0,1914.5,2827.6,2.665,2533,2243,1661,241,35,10,348.0,False,['p90_p50<3.0'],better,B_ok
51,강원특별자치도,51720,홍천군,대,gun,1182,36.1,255.0,432.85,660.0,2.5882,517,229,36,6,0,10,98.0,True,[],better,B_ok
51,강원특별자치도,51720,홍천군,전,gun,6021,105.0,642.0,1322.0,2574.0,4.0093,4518,3525,2032,470,191,10,584.5,True,[],better,B_ok
51,강원특별자치도,51730,횡성군,답,gun,2513,199.2,1269.0,2233.0,3009.8,2.3718,2157,1960,1480,262,32,9,232.0,False,['p90_p50<3.0'],better,B_ok
51,강원특별자치도,51730,횡성군,대,gun,1036,49.5,290.5,502.0,712.0,2.4509,508,262,35,1,0,9,91.0,True,[],better,B_ok
51,강원특별자치도,51730,횡성군,전,gun,5184,134.0,740.0,1502.25,2810.28,3.7977,4094,3317,1985,459,155,9,508.0,True,[],better,B_ok
51,강원특별자치도,51750,영월군,답,gun,738,185.0,1172.0,2002.025,2960.0,2.5256,626,574,420,60,7,9,73.0,False,['p90_p50<3.0'],better,B_ok
51,강원특별자치도,51750,영월군,대,gun,901,40.0,262.0,427.9,660.0,2.5191,385,170,39,12,3,9,81.0,True,[],better,B_ok
51,강원특별자치도,51750,영월군,전,gun,4050,120.0,797.0,1653.0,3050.0,3.8269,3099,2607,1688,417,138,9,512.0,True,[],better,B_ok
51,강원특별자치도,51760,평창군,답,gun,906,178.5,1150.0,2045.125,2955.5,2.57,762,686,507,70,4,8,126.0,False,['p90_p50<3.0'],better,B_ok
51,강원특별자치도,51760,평창군,대,gun,957,50.0,234.0,397.0,611.4,2.6128,375,145,30,2,1,8,122.0,True,[],better,B_ok
51,강원특별자치도,51760,평창군,전,gun,5984,141.3,874.0,1769.0,3408.0,3.8993,4763,4041,2697,766,335,8,692.0,True,[],better,B_ok
51,강원특별자치도,51770,정선군,답,gun,393,241.4,1256.0,2040.0,2992.8,2.3828,344,307,241,38,3,7,22.0,False,['p90_p50<3.0'],better,B_ok
51,강원특별자치도,51770,정선군,대,gun,473,26.4,251.0,433.8,660.0,2.6295,197,93,20,3,1,9,42.0,True,[],better,B_ok
51,강원특별자치도,51770,정선군,전,gun,2606,193.5,1214.5,2734.75,5482.5,4.5142,2222,1941,1442,586,293,9,280.0,True,[],better,B_ok
51,강원특별자치도,51780,철원군,답,gun,2661,288.0,2136.0,3844.2,5039.2,2.3592,2383,2244,1964,920,281,7,276.0,False,['p90_p50<3.0'],better,B_ok
51,강원특별자치도,51780,철원군,대,gun,551,39.0,258.0,440.5,638.0,2.4729,233,105,14,1,0,7,67.0,True,[],better,B_ok
51,강원특별자치도,51780,철원군,전,gun,1384,104.0,669.0,1773.75,4013.4,5.9991,995,816,540,202,108,7,201.0,True,[],better,B_ok
51,강원특별자치도,51790,화천군,답,gun,583,193.2,1211.0,2134.65,3013.6,2.4885,494,441,326,61,11,5,96.0,False,['p90_p50<3.0'],better,B_ok
51,강원특별자치도,51790,화천군,대,gun,277,45.2,268.0,493.0,692.4,2.5836,129,69,9,1,0,5,52.0,True,[],good,B_ok
51,강원특별자치도,51790,화천군,전,gun,1224,153.6,890.5,1913.25,3676.0,4.128,998,838,558,182,68,5,241.0,True,[],better,B_ok
51,강원특별자치도,51800,양구군,답,gun,1229,239.0,1754.0,3107.1,4620.78,2.6344,1089,1009,840,339,95,5,206.0,False,['p90_p50<3.0'],better,B_ok
51,강원특별자치도,51800,양구군,대,gun,460,63.0,254.0,406.15,660.0,2.5984,183,80,18,1,0,5,80.0,True,[],better,B_ok
51,강원특별자치도,51800,양구군,전,gun,2225,257.6,1781.0,4375.7,8113.08,4.5554,1963,1791,1472,797,480,5,233.0,True,[],better,B_ok
51,강원특별자치도,51810,인제군,답,gun,581,101.0,932.0,1992.6,3300.0,3.5408,457,400,282,73,12,6,89.0,True,[],better,B_ok
51,강원특별자치도,51810,인제군,대,gun,462,24.1,221.65,370.0,596.9,2.693,174,70,10,0,0,6,64.0,True,[],better,B_ok
51,강원특별자치도,51810,인제군,전,gun,1665,122.0,783.0,1653.0,3332.0,4.2554,1281,1075,695,202,71,6,292.5,True,[],better,B_ok
51,강원특별자치도,51820,고성군,답,gun,1344,254.9,1703.5,2797.125,3678.24,2.1592,1195,1116,932,252,43,5,260.0,False,['p90_p50<3.0'],better,B_ok
51,강원특별자치도,51820,고성군,대,gun,492,17.0,189.5,439.675,581.21,3.0671,185,96,12,0,0,5,63.0,True,[],better,B_ok
51,강원특별자치도,51820,고성군,전,gun,845,92.4,660.0,1408.0,2511.0,3.8045,608,488,288,56,18,5,154.0,True,[],better,B_ok
51,강원특별자치도,51830,양양군,답,gun,1007,127.8,1036.0,1977.0,3163.8,3.0539,814,700,518,120,10,6,166.5,True,[],better,B_ok
51,강원특별자치도,51830,양양군,대,gun,596,26.5,313.85,541.1,682.0,2.173,307,164,23,7,5,6,89.0,True,[],better,B_ok
51,강원특별자치도,51830,양양군,전,gun,1666,66.5,506.0,1035.0,1747.0,3.4526,1095,839,432,48,12,6,275.0,True,[],better,B_ok
52,전북특별자치도,52111,전주시 완산구,답,urban_rural,452,34.0,567.5,1469.0,2378.7,4.1915,314,245,164,25,3,22,17.5,True,[],better,B_ok
52,전북특별자치도,52111,전주시 완산구,대,urban_rural,1064,12.0,122.15,235.5,432.34,3.5394,192,66,8,2,1,46,10.0,True,[],better,B_ok
52,전북특별자치도,52111,전주시 완산구,전,urban_rural,390,29.9,285.0,723.0,1400.3,4.9133,189,135,60,6,1,25,12.0,True,[],better,B_ok
52,전북특별자치도,52113,전주시 덕진구,답,urban_rural,1033,128.0,1209.0,2399.0,3840.16,3.1763,837,762,575,194,8,33,29.0,True,[],better,B_ok
52,전북특별자치도,52113,전주시 덕진구,대,urban_rural,984,20.0,235.95,350.825,535.0,2.2674,368,115,36,7,4,35,14.0,False,['p90_p50<2.5'],better,B_ok
52,전북특별자치도,52113,전주시 덕진구,전,urban_rural,803,36.0,430.0,1066.0,1809.0,4.207,472,363,222,29,7,34,23.0,True,[],better,B_ok
52,전북특별자치도,52130,군산시,답,urban_rural,4219,264.0,2625.0,3920.05,4711.0,1.7947,3753,3522,3112,1864,216,30,41.0,False,['p90_p50<3.0'],better,B_ok
52,전북특별자치도,52130,군산시,대,urban_rural,2200,33.0,248.0,422.0,631.0,2.5444,912,386,75,12,9,61,17.0,True,[],better,B_ok
52,전북특별자치도,52130,군산시,전,urban_rural,2185,60.0,387.0,783.0,1223.6,3.1618,1305,881,355,22,4,34,30.0,True,[],better,B_ok
52,전북특별자치도,52140,익산시,답,urban_rural,7731,245.0,1764.0,3543.5,4160.0,2.3583,6805,6261,5124,2440,438,44,46.5,False,['p90_p50<3.0'],better,B_ok
52,전북특별자치도,52140,익산시,대,urban_rural,2027,22.0,207.0,380.0,619.4,2.9923,739,316,63,10,3,50,23.0,True,[],better,B_ok
52,전북특별자치도,52140,익산시,전,urban_rural,4064,75.3,510.5,1068.0,1775.0,3.477,2643,2066,1124,143,53,44,33.0,True,[],better,B_ok
52,전북특별자치도,52180,정읍시,답,urban_rural,7003,225.0,1980.0,3351.45,4020.0,2.0303,6153,5831,5027,2147,294,41,53.0,False,['p90_p50<3.0'],better,B_ok
52,전북특별자치도,52180,정읍시,대,urban_rural,2148,42.7,264.0,420.0,631.0,2.3902,939,383,69,7,3,41,28.0,False,['p90_p50<2.5'],better,B_ok
52,전북특별자치도,52180,정읍시,전,urban_rural,4260,115.9,683.0,1299.75,2172.13,3.1803,3170,2560,1504,222,83,41,31.0,True,[],better,B_ok
52,전북특별자치도,52190,남원시,답,urban_rural,6089,248.0,1478.0,2349.0,3094.0,2.0934,5398,5038,4069,746,67,36,47.0,False,['p90_p50<3.0'],better,B_ok
52,전북특별자치도,52190,남원시,대,urban_rural,1225,23.0,218.0,374.0,532.0,2.4404,449,156,13,1,0,39,19.0,False,['p90_p50<2.5'],better,B_ok
52,전북특별자치도,52190,남원시,전,urban_rural,3139,112.0,563.0,1058.0,1719.0,3.0533,2207,1725,852,127,64,36,20.5,True,[],better,B_ok
52,전북특별자치도,52210,김제시,답,urban_rural,7485,288.0,2458.0,3864.3,4038.2,1.6429,6713,6362,5620,3143,205,45,53.0,False,['p90_p50<3.0'],better,B_ok
52,전북특별자치도,52210,김제시,대,urban_rural,2112,47.9,267.0,425.475,654.7,2.4521,922,392,52,6,1,45,20.0,False,['p90_p50<2.5'],better,B_ok
52,전북특별자치도,52210,김제시,전,urban_rural,3985,93.0,539.5,1018.0,1749.0,3.2419,2701,2096,1018,152,63,45,32.0,True,[],better,B_ok
52,전북특별자치도,52710,완주군,답,gun,4356,126.0,1038.0,1968.0,3004.8,2.8948,3523,3138,2267,448,54,13,334.0,False,['p90_p50<3.0'],better,B_ok
52,전북특별자치도,52710,완주군,대,gun,1566,36.0,267.6,431.925,679.5,2.5392,679,285,71,14,11,13,122.0,True,[],better,B_ok
52,전북특별자치도,52710,완주군,전,gun,3553,86.0,536.0,1053.0,1910.2,3.5638,2429,1859,960,135,34,13,231.0,True,[],better,B_ok
52,전북특별자치도,52720,진안군,답,gun,2226,169.0,1210.0,2081.75,3134.15,2.5902,1876,1714,1288,267,35,11,175.0,False,['p90_p50<3.0'],better,B_ok
52,전북특별자치도,52720,진안군,대,gun,682,38.1,284.0,406.75,595.0,2.0951,317,119,18,3,1,11,47.0,True,[],better,B_ok
52,전북특별자치도,52720,진안군,전,gun,2030,135.6,696.5,1281.5,2194.5,3.1508,1544,1243,698,107,44,11,155.0,True,[],better,B_ok
52,전북특별자치도,52730,무주군,답,gun,2208,154.0,1041.0,1762.8,2643.69,2.5396,1833,1660,1144,120,15,6,317.0,False,['p90_p50<3.0'],better,B_ok
52,전북특별자치도,52730,무주군,대,gun,587,36.0,248.0,421.0,648.0,2.6129,232,108,15,0,0,6,94.5,True,[],better,B_ok
52,전북특별자치도,52730,무주군,전,gun,2266,135.0,754.0,1431.75,2312.5,3.067,1765,1438,892,121,46,6,394.0,True,[],better,B_ok
52,전북특별자치도,52740,장수군,답,gun,2161,271.0,1408.0,2204.0,3002.0,2.1321,1927,1772,1404,220,16,7,271.0,False,['p90_p50<3.0'],better,B_ok
52,전북특별자치도,52740,장수군,대,gun,477,24.6,238.0,367.0,530.0,2.2269,183,58,6,1,0,7,62.0,True,[],better,B_ok
52,전북특별자치도,52740,장수군,전,gun,1409,131.8,598.0,1142.0,2010.4,3.3619,1049,831,418,80,40,7,183.0,True,[],better,B_ok
52,전북특별자치도,52750,임실군,답,gun,2780,203.0,1285.5,2068.25,2959.1,2.3019,2392,2211,1731,252,15,12,219.5,False,['p90_p50<3.0'],better,B_ok
52,전북특별자치도,52750,임실군,대,gun,933,36.2,278.0,433.0,616.8,2.2187,428,167,25,2,0,12,62.0,True,[],better,B_ok
52,전북특별자치도,52750,임실군,전,gun,2382,112.0,624.5,1235.25,2125.0,3.4027,1707,1350,788,139,47,12,206.5,True,[],better,B_ok
52,전북특별자치도,52770,순창군,답,gun,2749,382.2,1679.0,2616.0,3085.2,1.8375,2533,2422,2020,373,30,11,221.0,False,['p90_p50<3.0'],better,B_ok
52,전북특별자치도,52770,순창군,대,gun,619,46.96,276.0,446.0,629.4,2.2804,279,119,19,4,4,11,52.0,True,[],better,B_ok
52,전북특별자치도,52770,순창군,전,gun,1908,172.7,733.0,1366.0,2269.0,3.0955,1478,1194,706,103,34,11,176.0,True,[],better,B_ok
52,전북특별자치도,52790,고창군,답,gun,5737,386.6,2017.0,3134.0,4080.54,2.0231,5254,5031,4379,1613,286,14,375.5,False,['p90_p50<3.0'],better,B_ok
52,전북특별자치도,52790,고창군,대,gun,1610,50.0,284.0,456.0,671.3,2.3637,771,334,53,5,2,14,118.0,True,[],better,B_ok
52,전북특별자치도,52790,고창군,전,gun,4525,136.0,853.0,1478.0,2514.8,2.9482,3585,3087,1945,345,181,14,306.0,False,['p90_p50<3.0'],better,B_ok
52,전북특별자치도,52800,부안군,답,gun,3924,330.0,2977.45,4000.0,5000.75,1.6795,3556,3380,3026,1936,395,13,268.0,False,['p90_p50<3.0'],better,B_ok
52,전북특별자치도,52800,부안군,대,gun,1297,47.6,261.0,423.0,628.0,2.4061,565,226,30,3,1,13,82.0,True,[],better,B_ok
52,전북특별자치도,52800,부안군,전,gun,3179,120.0,621.0,1144.5,1907.2,3.0712,2377,1812,934,144,54,13,216.0,True,[],better,B_ok
