법정동코드,기준연월,시도명,시군구명,읍면동명,리명,계
4728033029,2026-03-31,경상북도,문경시,호계면,우로리,179
4728033030,2026-03-31,경상북도,문경시,호계면,막곡리,241
4728033031,2026-03-31,경상북도,문경시,호계면,봉서리,55
4728034021,2026-03-31,경상북도,문경시,산북면,서중리,133
4728034022,2026-03-31,경상북도,문경시,산북면,대상리,247
4728034023,2026-03-31,경상북도,문경시,산북면,대하리,152
4728034024,2026-03-31,경상북도,문경시,산북면,이곡리,104
4728034025,2026-03-31,경상북도,문경시,산북면,우곡리,163
4728034026,2026-03-31,경상북도,문경시,산북면,석봉리,156
4728034027,2026-03-31,경상북도,문경시,산북면,김용리,102
4728034028,2026-03-31,경상북도,문경시,산북면,거산리,114
4728034029,2026-03-31,경상북도,문경시,산북면,전두리,123
4728034030,2026-03-31,경상북도,문경시,산북면,호암리,75
4728034031,2026-03-31,경상북도,문경시,산북면,가좌리,103
4728034032,2026-03-31,경상북도,문경시,산북면,창구리,87
4728034033,2026-03-31,경상북도,문경시,산북면,소야리,99
4728034034,2026-03-31,경상북도,문경시,산북면,종곡리,70
4728034035,2026-03-31,경상북도,문경시,산북면,내화리,150
4728034036,2026-03-31,경상북도,문경시,산북면,약석리,177
4728034037,2026-03-31,경상북도,문경시,산북면,회룡리,108
4728034038,2026-03-31,경상북도,문경시,산북면,가곡리,64
4728034039,2026-03-31,경상북도,문경시,산북면,월천리,87
4728034040,2026-03-31,경상북도,문경시,산북면,지내리,109
4728034041,2026-03-31,경상북도,문경시,산북면,흑송리,70
4728035021,2026-03-31,경상북도,문경시,동로면,마광리,75
4728035022,2026-03-31,경상북도,문경시,동로면,인곡리,92
4728035023,2026-03-31,경상북도,문경시,동로면,수평리,128
4728035024,2026-03-31,경상북도,문경시,동로면,간송리,188
4728035025,2026-03-31,경상북도,문경시,동로면,석항리,264
4728035026,2026-03-31,경상북도,문경시,동로면,노은리,293
4728035027,2026-03-31,경상북도,문경시,동로면,적성리,423
4728035028,2026-03-31,경상북도,문경시,동로면,생달리,227
4728035029,2026-03-31,경상북도,문경시,동로면,명전리,135
4728036021,2026-03-31,경상북도,문경시,마성면,모곡리,154
4728036022,2026-03-31,경상북도,문경시,마성면,정리,232
4728036023,2026-03-31,경상북도,문경시,마성면,상내리,185
4728036024,2026-03-31,경상북도,문경시,마성면,하내리,289
4728036025,2026-03-31,경상북도,문경시,마성면,신현리,492
4728036026,2026-03-31,경상북도,문경시,마성면,오천리,460
4728036027,2026-03-31,경상북도,문경시,마성면,외어리,933
4728036028,2026-03-31,경상북도,문경시,마성면,남호리,477
4728037021,2026-03-31,경상북도,문경시,농암면,농암리,348
4728037022,2026-03-31,경상북도,문경시,농암면,종곡리,291
4728037023,2026-03-31,경상북도,문경시,농암면,연천리,251
4728037024,2026-03-31,경상북도,문경시,농암면,궁기리,163
4728037025,2026-03-31,경상북도,문경시,농암면,내서리,491
4728037026,2026-03-31,경상북도,문경시,농암면,화산리,231
4728037027,2026-03-31,경상북도,문경시,농암면,율수리,113
4728037028,2026-03-31,경상북도,문경시,농암면,갈동리,171
4728037029,2026-03-31,경상북도,문경시,농암면,사현리,126
4728037030,2026-03-31,경상북도,문경시,농암면,지동리,125
4728037031,2026-03-31,경상북도,문경시,농암면,선곡리,111
4729010100,2026-03-31,경상북도,경산시,삼남동,,810
4729010200,2026-03-31,경상북도,경산시,삼북동,,3166
4729010300,2026-03-31,경상북도,경산시,서상동,,777
4729010400,2026-03-31,경상북도,경산시,신교동,,344
4729010500,2026-03-31,경상북도,경산시,상방동,,2620
4729010600,2026-03-31,경상북도,경산시,백천동,,13655
4729010700,2026-03-31,경상북도,경산시,옥곡동,,14092
4729010800,2026-03-31,경상북도,경산시,사정동,,3062
4729010900,2026-03-31,경상북도,경산시,옥산동,,14816
4729011000,2026-03-31,경상북도,경산시,중산동,,25924
4729011100,2026-03-31,경상북도,경산시,정평동,,13298
4729011200,2026-03-31,경상북도,경산시,대평동,,4704
4729011300,2026-03-31,경상북도,경산시,대정동,,181
4729011400,2026-03-31,경상북도,경산시,임당동,,2943
4729011500,2026-03-31,경상북도,경산시,대동,,1128
4729011600,2026-03-31,경상북도,경산시,계양동,,7129
4729011700,2026-03-31,경상북도,경산시,중방동,,13001
4729011800,2026-03-31,경상북도,경산시,조영동,,4213
4729011900,2026-03-31,경상북도,경산시,남방동,,131
4729012000,2026-03-31,경상북도,경산시,내동,,138
4729012100,2026-03-31,경상북도,경산시,여천동,,180
4729012200,2026-03-31,경상북도,경산시,유곡동,,237
4729012300,2026-03-31,경상북도,경산시,신천동,,290
4729012400,2026-03-31,경상북도,경산시,점촌동,,350
